0.000000000000000000e+00 1.001669619687183754e+01 9.392458577375412278e+04 9.983365279894574895e-01 3.089979316982261479e-04 0.000000000000000000e+00
2.626788858360569121e-02 1.001725429967446956e+01 9.312182072580262320e+04 9.982809948531505828e-01 1.543089525678149974e-03 9.998971858306057031e-04
3.713056164983651042e-02 1.001720390266324046e+01 9.302971414629476203e+04 9.982894634021877156e-01 2.180337727269348984e-03 1.996799130514685054e-03
4.547156654785394075e-02 1.001714966078433022e+01 9.293764237140362093e+04 9.982983171146427859e-01 2.668611284879226966e-03 2.993695203095298168e-03
5.250700519592858134e-02 1.001709878532718001e+01 9.284553799153692671e+04 9.983068367599965409e-01 3.080072328197987989e-03 3.990590292165026136e-03
5.870820318120634207e-02 1.001704634566864982e+01 9.275344615299679572e+04 9.983155143849107294e-01 3.442097895433353198e-03 4.987491196924287787e-03
6.431692642646950897e-02 1.001699433332649924e+01 9.266134880428438191e+04 9.983241512488212344e-01 3.769082983503300923e-03 5.984393338916932023e-03
6.947670547336551317e-02 1.001694233399514999e+01 9.256925104861088039e+04 9.983327885945116886e-01 4.069449207318403053e-03 6.981283062687785972e-03
7.428127927243857731e-02 1.001689014797192989e+01 9.247715267034976569e+04 9.983414465038462637e-01 4.348712728361382729e-03 7.978182672251456220e-03
7.879560870441029707e-02 1.001683795388431086e+01 9.238505291123101779e+04 9.983501070858070703e-01 4.610718440476009594e-03 8.975082460381133068e-03
8.306707001007587743e-02 1.001678581453050931e+01 9.229295074079942424e+04 9.983587640504214544e-01 4.858257451480658788e-03 9.971987199617872444e-03
8.713128579447619593e-02 1.001673351339583995e+01 9.220085023999864643e+04 9.983674390018408840e-01 5.093436314788189236e-03 1.096887455795553072e-02
9.101615882978900118e-02 1.001668122037762920e+01 9.210874657993506116e+04 9.983761150569683274e-01 5.317897493701645786e-03 1.196577956837422026e-02
9.474361603155556644e-02 1.001662893119149977e+01 9.201664337235109997e+04 9.983847925496720510e-01 5.532939919670988409e-03 1.296266386800339933e-02
9.833174304905607788e-02 1.001657660356553947e+01 9.192453622271498898e+04 9.983934758807998522e-01 5.739635361636078598e-03 1.395957894753264983e-02
1.017950600418150997e-01 1.001652419891346923e+01 9.183243126661094720e+04 9.984021686506182602e-01 5.938842570773118605e-03 1.495646237753630974e-02
1.051461049665981945e-01 1.001647179386906927e+01 9.174032213697297266e+04 9.984108634660706638e-01 6.131300096269633008e-03 1.595337530815986102e-02
1.083951207285519941e-01 1.001641935244937009e+01 9.164821411612193333e+04 9.984195636953270281e-01 6.317616161427431175e-03 1.695026430137997961e-02
1.115511818440755032e-01 1.001636685194307042e+01 9.155610361404220748e+04 9.984282717469682433e-01 6.498327030344679817e-03 1.794717017053987923e-02
1.146218872490234048e-01 1.001631431624626067e+01 9.146399231005327601e+04 9.984369851983626587e-01 6.673885111103385233e-03 1.894407258050074053e-02
1.176138398300549948e-01 1.001626173449752066e+01 9.137188278647986590e+04 9.984457050186057447e-01 6.844682484771444711e-03 1.994094468524313865e-02
1.205330748035020050e-01 1.001620914763521064e+01 9.127976925521196972e+04 9.984544273710472817e-01 7.011075093605292213e-03 2.093784495086473130e-02
1.233846833722409969e-01 1.001615652584951022e+01 9.118765431874783826e+04 9.984631551248062120e-01 7.173365787552887611e-03 2.193474820409975143e-02
1.261732150650675122e-01 1.001610385115538016e+01 9.109553933816637436e+04 9.984718900053457524e-01 7.331825224656191367e-03 2.293164141325592167e-02
1.289028419684576099e-01 1.001605115854811956e+01 9.100342135372814664e+04 9.984806286856875435e-01 7.486701355701545595e-03 2.392855320412589845e-02
1.315771692477895050e-01 1.001599845773001007e+01 9.091130240790739481e+04 9.984893700109473968e-01 7.638208956742514703e-03 2.492546056271226912e-02
1.341995661119169958e-01 1.001594564109755936e+01 9.081918235485554032e+04 9.984981248241883156e-01 7.786546628751497140e-03 2.592237511362523172e-02
1.367728656620922911e-01 1.001589283093088945e+01 9.072706513378620730e+04 9.985068807484978048e-01 7.931883399091415113e-03 2.691924313734031862e-02
1.392999278067794944e-01 1.001583992776022036e+01 9.063494621069001732e+04 9.985156479083965309e-01 8.074389628095021698e-03 2.791612253152268852e-02
1.417832727984955909e-01 1.001578705131552027e+01 9.054282283082600043e+04 9.985244143792004756e-01 8.214215262017671854e-03 2.891303189935345158e-02
1.442250524644428100e-01 1.001573414981245058e+01 9.045069950347089616e+04 9.985331852917960216e-01 8.351489223111895413e-03 2.990992757306569147e-02
1.466273928169828100e-01 1.001568119019835912e+01 9.035857455633637437e+04 9.985419639117674162e-01 8.486338392573107223e-03 3.090683048224486876e-02
1.489921953868182103e-01 1.001562820798381992e+01 9.026644796741810569e+04 9.985507467489158628e-01 8.618876360055514191e-03 3.190373768006461719e-02
1.513212074561537113e-01 1.001557518653751977e+01 9.017432035161541717e+04 9.985595354274444668e-01 8.749207683792906143e-03 3.290064402347934319e-02
1.536160731045922989e-01 1.001552209820584061e+01 9.008219282744269003e+04 9.985683326047862796e-01 8.877427526828674670e-03 3.389753983399210191e-02
1.558782841238801897e-01 1.001546898761045057e+01 8.999006491505324084e+04 9.985771339259313928e-01 9.003626072809063283e-03 3.489442632264454225e-02
1.581092567285324046e-01 1.001541582431616995e+01 8.989793589315086138e+04 9.985859424025875786e-01 9.127888668859834506e-03 3.589131393093852179e-02
1.603103598701131893e-01 1.001536264845310065e+01 8.980580273650014715e+04 9.985947542200329652e-01 9.250297003803756996e-03 3.688823171048927207e-02
1.624826946233673131e-01 1.001530945718213950e+01 8.971367030457715737e+04 9.986035694784097805e-01 9.370917661409050234e-03 3.788512759766098081e-02
1.646274285327317954e-01 1.001525621569360069e+01 8.962153757911809953e+04 9.986123915918287963e-01 9.489820705410613108e-03 3.888201555906860979e-02
1.667457468563869893e-01 1.001520292404971002e+01 8.952939929082244635e+04 9.986212208613616248e-01 9.607076742077835796e-03 3.987895240803848718e-02
1.688384633390483114e-01 1.001514960631307005e+01 8.943726324532431317e+04 9.986300545820115948e-01 9.722735283505919840e-03 4.087585190118841333e-02
1.709066153827372980e-01 1.001509622538850941e+01 8.934512748135697620e+04 9.986388963812435904e-01 9.836854635419441800e-03 4.187273827121509862e-02
1.729510694544018901e-01 1.001504281383721917e+01 8.925299107174610253e+04 9.986477432028763035e-01 9.949488655064410089e-03 4.286961877156546252e-02
1.749726883317463122e-01 1.001498934767655058e+01 8.916085240043520753e+04 9.986565974404540968e-01 1.006068957729100086e-02 4.386651283023450254e-02
1.769722575832269051e-01 1.001493589062135925e+01 8.906871088025430799e+04 9.986654528521635710e-01 1.017050457197313067e-02 4.486342130535304201e-02
1.789504695972236881e-01 1.001488239965033067e+01 8.897656900676614896e+04 9.986743135914116776e-01 1.027897577406062038e-02 4.586032102939553018e-02
1.809080284937238103e-01 1.001482884067059054e+01 8.888442681378491397e+04 9.986831829801635640e-01 1.038614577669095054e-02 4.685721449527407295e-02
1.828456615183660094e-01 1.001477528296337915e+01 8.879228075034309586e+04 9.986920543650372739e-01 1.049205794710462991e-02 4.785413407015917664e-02
1.847639415473978919e-01 1.001472166211459047e+01 8.870013384895786294e+04 9.987009339984611600e-01 1.059674732422015951e-02 4.885105253855726026e-02
1.866634963215360044e-01 1.001466796443041929e+01 8.860798763872975542e+04 9.987098230951161337e-01 1.070024743524593952e-02 4.984795447002707269e-02
1.885448477385877064e-01 1.001461426317957049e+01 8.851584133969504910e+04 9.987187145272622413e-01 1.080259248203245016e-02 5.084484216581949129e-02
1.904085440652880934e-01 1.001456049406976945e+01 8.842369493879126094e+04 9.987276146187546999e-01 1.090381577623527991e-02 5.184172114081538052e-02
1.922551847549406889e-01 1.001450673620125009e+01 8.833154357743111905e+04 9.987365158055513392e-01 1.100395285714821959e-02 5.283863712830654674e-02
1.940851896069903104e-01 1.001445294824310928e+01 8.823939090216001205e+04 9.987454219499553032e-01 1.110302974665352931e-02 5.383555425554790302e-02
1.958989671275070954e-01 1.001439908080532071e+01 8.814724015814212908e+04 9.987543378357159884e-01 1.120107177912848043e-02 5.483244168487971804e-02
1.976970927888095919e-01 1.001434524211899024e+01 8.805508396247570636e+04 9.987632530875705239e-01 1.129811270835480962e-02 5.582936995909071332e-02
1.994798717920892028e-01 1.001429129451639000e+01 8.796293002881918801e+04 9.987721809637776227e-01 1.139417158005922963e-02 5.682626734222971654e-02
2.012477973773353079e-01 1.001423731111180082e+01 8.787077556313567038e+04 9.987811143592260077e-01 1.148927536826900922e-02 5.782315785931314844e-02
2.030011992860230874e-01 1.001418330906881948e+01 8.777862121734253014e+04 9.987900515874986729e-01 1.158344621874596997e-02 5.882003309934188962e-02
2.047405010410336124e-01 1.001412922469659961e+01 8.768646468292870850e+04 9.987989989788123024e-01 1.167670919529396022e-02 5.981692307460494129e-02
