0.000000000000000000e+00 1.001673732628951008e+01 9.520726037887604616e+04 9.983324191670325254e-01 6.466109767365299174e-04 0.000000000000000000e+00
2.637326736713090092e-02 1.001719740456000984e+01 9.312208696938106732e+04 9.982866927512287214e-01 1.549308165024240042e-03 9.999008822829018664e-04
3.728077384967593694e-02 1.001714675199112037e+01 9.302998516722656495e+04 9.982952150936247326e-01 2.189210442395726850e-03 1.996799792253112129e-03
4.565605221345969689e-02 1.001709179360642921e+01 9.293792202090566570e+04 9.983041686030842410e-01 2.679472251426257001e-03 2.993697324123419101e-03
5.272034551837764815e-02 1.001704063654618970e+01 9.284582226639692090e+04 9.983127446448784026e-01 3.092632250962411115e-03 3.990593345703333759e-03
5.894694642447913246e-02 1.001698771687961020e+01 9.275373701567003445e+04 9.983214984864177133e-01 3.456138357838437793e-03 4.987493759140758029e-03
6.457857884106818491e-02 1.001693528641673936e+01 9.266164667174642091e+04 9.983302053680266352e-01 3.784460781867779195e-03 5.984384613559549232e-03
6.975953895573371033e-02 1.001688286913413073e+01 9.256955384802585468e+04 9.983389128061139761e-01 4.086062131811931709e-03 6.981285227043646305e-03
7.458380767161383595e-02 1.001683024997923965e+01 9.247746091873064870e+04 9.983476423260818633e-01 4.366471045180835009e-03 7.978191546072583781e-03
7.911658486885565778e-02 1.001677762916252057e+01 9.238536764872421918e+04 9.983563738550933486e-01 4.629548517616893615e-03 8.975086081252943784e-03
8.340548363128483245e-02 1.001672506144269015e+01 9.229327232470795570e+04 9.983651019330141985e-01 4.878099684698804055e-03 9.971981757100040200e-03
8.748636150354997809e-02 1.001667233783035016e+01 9.220117695277029998e+04 9.983738474868382173e-01 5.114243352216488701e-03 1.096887783537658922e-02
9.138706518509491505e-02 1.001661961544843038e+01 9.210908073270443128e+04 9.983825947656949085e-01 5.339620294797758036e-03 1.196576723939066049e-02
9.512981630007553979e-02 1.001656689430090985e+01 9.201698235616808233e+04 9.983913438573506216e-01 5.555546339909723380e-03 1.296266415772654064e-02
9.873258371356777308e-02 1.001651413823280912e+01 9.192488205477401789e+04 9.984000983739936830e-01 5.763086351941657838e-03 1.395956965614423076e-02
1.022101248746666996e-01 1.001646130898872933e+01 9.183278138733873493e+04 9.984088620530416902e-01 5.963112380702398872e-03 1.495647056118080964e-02
1.055748018705141011e-01 1.001640847515452037e+01 9.174068016634810192e+04 9.984176280800837189e-01 6.156353804959787020e-03 1.595336227727351883e-02
1.088371512080850007e-01 1.001635560254828050e+01 9.164857674525488983e+04 9.984263999060578598e-01 6.343435853830880697e-03 1.695026580250661927e-02
1.120060674191827033e-01 1.001630266999591967e+01 9.155647367027109431e+04 9.984351795489182502e-01 6.524884043433057390e-03 1.794715570815658134e-02
1.150893331430204031e-01 1.001624970510643919e+01 9.146436815198938712e+04 9.984439643801901187e-01 6.701161061991614716e-03 1.894405941922789119e-02
1.180936031999156033e-01 1.001619669227316933e+01 9.137226193097584473e+04 9.984527558778726331e-01 6.872662362388956385e-03 1.994095961881282159e-02
1.210247464409757029e-01 1.001614367317950993e+01 9.128015513859863859e+04 9.984615499173528086e-01 7.039735146695461424e-03 2.093785098276151890e-02
1.238880205292934022e-01 1.001609062062597033e+01 9.118804583578858001e+04 9.984703492647050149e-01 7.202690806530550986e-03 2.193475695549051974e-02
1.266879804606121096e-01 1.001603751638372053e+01 9.109593575724701805e+04 9.984791556592312878e-01 7.361800555529793115e-03 2.293166051636176886e-02
1.294287406768316051e-01 1.001598439506035021e+01 9.100382445583971275e+04 9.984879657235887773e-01 7.517309290135706056e-03 2.392856328309144950e-02
1.321139607702405128e-01 1.001593126406585021e+01 9.091171272497036261e+04 9.984967785739854440e-01 7.669435086453067416e-03 2.492545590935560038e-02
1.347470781344695112e-01 1.001587800996802002e+01 9.081959859434590908e+04 9.985056057058864232e-01 7.818380350299752521e-03 2.592237020634877848e-02
1.373309107237770110e-01 1.001582476851721992e+01 9.072748671525035752e+04 9.985144333669457861e-01 7.964312988402314289e-03 2.691924351801874143e-02
1.398683308731673014e-01 1.001577143176142037e+01 9.063537260280876944e+04 9.985232725325591252e-01 8.107404333588029074e-03 2.791613400765374092e-02
1.423617990956408119e-01 1.001571812385206073e+01 9.054325606399832759e+04 9.985321107373530403e-01 8.247800986640380083e-03 2.891303228578142107e-02
1.448135814734733962e-01 1.001566478912637947e+01 9.045113773039910302e+04 9.985409536471507863e-01 8.385638337525602032e-03 2.990993680273378030e-02
1.472257454352356998e-01 1.001561139571284009e+01 9.035901842998870416e+04 9.985498043114688915e-01 8.521039996752202694e-03 3.090684145421121118e-02
1.496001947120237097e-01 1.001555797984157081e+01 9.026689838839783624e+04 9.985586591617290342e-01 8.654119705753445316e-03 3.190374056676816006e-02
1.519387331778236094e-01 1.001550452346510944e+01 9.017477630132992635e+04 9.985675200380285110e-01 8.784985207493116802e-03 3.290064978517973082e-02
1.542430081848120138e-01 1.001545099912208947e+01 9.008265342041902477e+04 9.985763895682763236e-01 8.913731780979523497e-03 3.389755796871309762e-02
1.565144450187526959e-01 1.001539745469763965e+01 8.999053210129753279e+04 9.985852629669856872e-01 9.040446045858322940e-03 3.489443551273856137e-02
1.587545277486648865e-01 1.001534385530234950e+01 8.989840919850565842e+04 9.985941437835648138e-01 9.165217125481467039e-03 3.589131936558460217e-02
1.609646226413037062e-01 1.001529024525038913e+01 8.980628198394326319e+04 9.986030277755940654e-01 9.288126574576222386e-03 3.688823500550753032e-02
1.631458278918734017e-01 1.001523661905135043e+01 8.971415564376160910e+04 9.986119152946942856e-01 9.409240852179336784e-03 3.788512708823982278e-02
1.652993725569665007e-01 1.001518293916081070e+01 8.962202673279187002e+04 9.986208101145370719e-01 9.528633458148950963e-03 3.888203595167694787e-02
1.674262665669374039e-01 1.001512921607683992e+01 8.952989770569044049e+04 9.986297112101567564e-01 9.646365297978047246e-03 3.987893431643459857e-02
1.695275607948812935e-01 1.001507545889234940e+01 8.943776632606388011e+04 9.986386177456957336e-01 9.762499014565419186e-03 4.087584541478375688e-02
1.716041680206900899e-01 1.001502163920559951e+01 8.934563623091029876e+04 9.986475322637160534e-01 9.877085960238932497e-03 4.187273239769326999e-02
1.736570201218012865e-01 1.001496778911197971e+01 8.925350362826429773e+04 9.986564518762027776e-01 9.990183747119324442e-03 4.286963342310690789e-02
1.756868578710976958e-01 1.001491388775352931e+01 8.916137261713632324e+04 9.986653784404455614e-01 1.010183785679827015e-02 4.386650610149012142e-02
1.776945900361117103e-01 1.001485999335531929e+01 8.906923722431636997e+04 9.986743064690011273e-01 1.021210225802902070e-02 4.486340977601527280e-02
1.796809625062323057e-01 1.001480606356856029e+01 8.897709751349268481e+04 9.986832401457820252e-01 1.032102202265895025e-02 4.586034741725304731e-02
1.816465041994581031e-01 1.001475206557537057e+01 8.888496181083518604e+04 9.986921823334639070e-01 1.042863016058971984e-02 4.685723209855061078e-02
1.835920580887555054e-01 1.001469806767465975e+01 8.879282131993435905e+04 9.987011266901824058e-01 1.053497639332364073e-02 4.785415277470218137e-02
1.855181407032356067e-01 1.001464400765557983e+01 8.870068191752808343e+04 9.987100791360220553e-01 1.064009264667064962e-02 4.885105140396178713e-02
1.874254391122855135e-01 1.001458987245801069e+01 8.860854231020939187e+04 9.987190409355192200e-01 1.074401580145806917e-02 4.984794288713916693e-02
1.893144748566349123e-01 1.001453573128083008e+01 8.851640189262061904e+04 9.987280053546976344e-01 1.084678000009169953e-02 5.084482799758650168e-02
1.911857979512414929e-01 1.001448152153584026e+01 8.842426064450529520e+04 9.987369785447595127e-01 1.094841865621624076e-02 5.184171218594141317e-02
1.930400018314716026e-01 1.001442732517807066e+01 8.833211409207481483e+04 9.987459526533907228e-01 1.104896698892018046e-02 5.283863681671247675e-02
1.948774545092349930e-01 1.001437309644292917e+01 8.823996861093808548e+04 9.987549318667947595e-01 1.114844824641776991e-02 5.383553699780072727e-02
1.966986768853720979e-01 1.001431878781136930e+01 8.814782184688412235e+04 9.987639210051738603e-01 1.124689384964502013e-02 5.483244204602558819e-02
1.985041308809767924e-01 1.001426450951782954e+01 8.805567228578130016e+04 9.987729092721590041e-01 1.134433142829829010e-02 5.582935914536683863e-02
2.002941729466891085e-01 1.001421011686590923e+01 8.796352523334271973e+04 9.987819107060568191e-01 1.144078275400419072e-02 5.682624307138137848e-02
2.020693710376963992e-01 1.001415569107821035e+01 8.787137391647971526e+04 9.987909175630450553e-01 1.153627891395424959e-02 5.782316003799489734e-02
2.038299772448859126e-01 1.001410124465400919e+01 8.777922314438797184e+04 9.987999284469539774e-01 1.163083783285836018e-02 5.882005721115760033e-02
2.055763726973962868e-01 1.001404671927232926e+01 8.768707293957208458e+04 9.988089490703689899e-01 1.172448232575301966e-02 5.981693907719230763e-02
2.073089957521462023e-01 1.001399225000290016e+01 8.759491819455365476e+04 9.988179664259007051e-01 1.181723811617452040e-02 6.081384977461493091e-02
2.090281358956964097e-01 1.001393767628269948e+01 8.750276272660796531e+04 9.988269960750906229e-01 1.190912374607601062e-02 6.181076114127209004e-02
2.107340889626709013e-01 1.001388308453100962e+01 8.741060782755096443e+04 9.988360294882581147e-01 1.200015728749882944e-02 6.280765230118984244e-02
2.124273045009268945e-01 1.001382850457084928e+01 8.731844605980369670e+04 9.988450641007193820e-01 1.209036506898625990e-02 6.380460105693604167e-02
2.141078665744154119e-01 1.001377375046389062e+01 8.722629255923311575e+04 9.988541174408506196e-01 1.217975261956103991e-02 6.480145912353943438e-02
2.157763005983948934e-01 1.001371906319502081e+01 8.713413337665598374e+04 9.988631665634837287e-01 1.226834923217231046e-02 6.579835766365334238e-02
2.174327614301214961e-01 1.001366427226223976e+01 8.704197480151451600e+04 9.988722278612114369e-01 1.235616755822382951e-02 6.679524241121179151e-02
2.190776148612280927e-01 1.001360944369015016e+01 8.694981108968140325e+04 9.988812949444692002e-01 1.244322910639463972e-02 6.779216986120838173e-02
2.207110930267394966e-01 1.001355475208693058e+01 8.685764278587467561e+04 9.988903514508589154e-01 1.252954735832532973e-02 6.878912100863054935e-02
2.223332371298334942e-01 1.001349973718255981e+01 8.676548443573055556e+04 9.988994412484453189e-01 1.261512717772905051e-02 6.978597470009713366e-02
2.239446311246998944e-01 1.001344496237383019e+01 8.667331324339007551e+04 9.989085086248631340e-01 1.269999963905314028e-02 7.078293141167203706e-02
2.255453412969720961e-01 1.001339040388475965e+01 8.658113889426343667e+04 9.989175575111494121e-01 1.278417055196504060e-02 7.177989056251862787e-02
2.271352871395891926e-01 1.001333514128853075e+01 8.648898852331879607e+04 9.989266774610757738e-01 1.286763705065896955e-02 7.277663140729991043e-02
2.287158506077676123e-01 1.001327993485046086e+01 8.639678719837094832e+04 9.989357957613554939e-01 1.295047338104119913e-02 7.377390110842159399e-02
2.302861526966608896e-01 1.001322483082372017e+01 8.630459720991995709e+04 9.989449054615391344e-01 1.303263613169546031e-02 7.477102552216183251e-02
2.318454164029782882e-01 1.001316985843260987e+01 8.621247658042403054e+04 9.989540014262320300e-01 1.311408711834593024e-02 7.576737772997305109e-02
